book,book_abbr,book_order,chapter,chapter_abbr,chapter_order,image_urls,images
Crossroads of Twilight,COT,11,Chapter 28: A Cluster of Rosebuds,8,501,https://library.tarvalon.net/images/thumb/2/2b/Dice_Chapter_Icon.png/150px-Dice_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/2/2b/Dice_Chapter_Icon.png/150px-Dice_Chapter_Icon.png', 'path': 'full/b0961f91832bbbd699eb721a0db2bfd90ea42502.jpg', 'checksum': '0bae35c5536187585aa5694f44a0baed'}]"
Crossroads of Twilight,COT,11,Chapter 27: What Must be Done,7,500,https://library.tarvalon.net/images/thumb/4/40/Wolf_Chapter_Icon.png/180px-Wolf_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/4/40/Wolf_Chapter_Icon.png/180px-Wolf_Chapter_Icon.png', 'path': 'full/01e1d31af6682f01e416b6eaf6863ba3535abb17.jpg', 'checksum': '74de655bbf687710113ffb076f121468'}]"
Crossroads of Twilight,COT,11,Chapter 26: In So Habor,6,499,https://library.tarvalon.net/images/thumb/2/22/Two_Ravens_Chapter_Icon.png/360px-Two_Ravens_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/2/22/Two_Ravens_Chapter_Icon.png/360px-Two_Ravens_Chapter_Icon.png', 'path': 'full/64948d1f0bd23efcc568cb556226538b7ca27931.jpg', 'checksum': '096d664239cdd8d581f994fd53295e6f'}]"
Crossroads of Twilight,COT,11,Chapter 25: When to Wear Jewels,5,498,https://library.tarvalon.net/images/thumb/2/26/Seanchan_Helmet_Chapter_Icon.png/150px-Seanchan_Helmet_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/2/26/Seanchan_Helmet_Chapter_Icon.png/150px-Seanchan_Helmet_Chapter_Icon.png', 'path': 'full/e33d57eb71d2e785671a7a343ce0cb98edebb8d9.jpg', 'checksum': 'c9ed30635fdcd98b6e86a0750c7289a2'}]"
Crossroads of Twilight,COT,11,Chapter 24: A Strenthening Storm,4,497,https://library.tarvalon.net/images/thumb/a/a1/Silhouettes_Chapter_Icon.png/150px-Silhouettes_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/a/a1/Silhouettes_Chapter_Icon.png/150px-Silhouettes_Chapter_Icon.png', 'path': 'full/d9b3f399a7d23a071d34c54808d8adc7c4decf7d.jpg', 'checksum': '71eb11f2aa71821ab86664fd82a6f9fc'}]"
Crossroads of Twilight,COT,11,Chapter 23: Ornaments,3,496,https://library.tarvalon.net/images/thumb/5/58/Dragon_Chapter_Icon.png/300px-Dragon_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/5/58/Dragon_Chapter_Icon.png/300px-Dragon_Chapter_Icon.png', 'path': 'full/ed0773bbe7571d3225d5936ad6e2e335beb2205c.jpg', 'checksum': '5d577e48a84d99340ee361c8057794e1'}]"
Crossroads of Twilight,COT,11,Chapter 22: One Answer,2,495,https://library.tarvalon.net/images/thumb/f/f8/Flame_of_Tar_Valon_Chapter_Icon.png/150px-Flame_of_Tar_Valon_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/f/f8/Flame_of_Tar_Valon_Chapter_Icon.png/150px-Flame_of_Tar_Valon_Chapter_Icon.png', 'path': 'full/c8b3986cd2adc5925fa128283a140921d2dd1a63.jpg', 'checksum': 'b5ba643bdd95c00cb03e105ff5d758af'}]"
Crossroads of Twilight,COT,11,Chapter 21: A Mark,1,494,https://library.tarvalon.net/images/thumb/a/a1/Silhouettes_Chapter_Icon.png/150px-Silhouettes_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/a/a1/Silhouettes_Chapter_Icon.png/150px-Silhouettes_Chapter_Icon.png', 'path': 'full/d9b3f399a7d23a071d34c54808d8adc7c4decf7d.jpg', 'checksum': '71eb11f2aa71821ab86664fd82a6f9fc'}]"
Crossroads of Twilight,COT,11,Chapter 20: In the Night,0,493,https://library.tarvalon.net/images/thumb/2/23/Dream_Ter%27angreal_Chapter_Icon.png/150px-Dream_Ter%27angreal_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/2/23/Dream_Ter%27angreal_Chapter_Icon.png/150px-Dream_Ter%27angreal_Chapter_Icon.png', 'path': 'full/7ffad5ad5de25de0bb841f17cb40321d158cbff7.jpg', 'checksum': '56cc654336727caa44e31c7fd71ed9a0'}]"
Crossroads of Twilight,COT,11,Chapter 19: Surprises,9,492,https://library.tarvalon.net/images/thumb/f/f8/Flame_of_Tar_Valon_Chapter_Icon.png/150px-Flame_of_Tar_Valon_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/f/f8/Flame_of_Tar_Valon_Chapter_Icon.png/150px-Flame_of_Tar_Valon_Chapter_Icon.png', 'path': 'full/c8b3986cd2adc5925fa128283a140921d2dd1a63.jpg', 'checksum': 'b5ba643bdd95c00cb03e105ff5d758af'}]"
Crossroads of Twilight,COT,11,Chapter 18: A Chat with Siuan,8,491,https://library.tarvalon.net/images/thumb/d/df/Serpent_Chapter_Icon.png/150px-Serpent_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/d/df/Serpent_Chapter_Icon.png/150px-Serpent_Chapter_Icon.png', 'path': 'full/f18fe973d880a534a1fa2fb31659f83bd21e9b90.jpg', 'checksum': 'c7e4109a246a86ef67ecd5cd4ac1bce3'}]"
Crossroads of Twilight,COT,11,Chapter 17: Secrets,7,490,https://library.tarvalon.net/images/thumb/2/22/Two_Ravens_Chapter_Icon.png/360px-Two_Ravens_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/2/22/Two_Ravens_Chapter_Icon.png/360px-Two_Ravens_Chapter_Icon.png', 'path': 'full/64948d1f0bd23efcc568cb556226538b7ca27931.jpg', 'checksum': '096d664239cdd8d581f994fd53295e6f'}]"
Crossroads of Twilight,COT,11,Chapter 16: The Subject of Negotiations,6,489,https://library.tarvalon.net/images/thumb/5/5b/Bull_Chapter_Icon.png/175px-Bull_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/5/5b/Bull_Chapter_Icon.png/175px-Bull_Chapter_Icon.png', 'path': 'full/9a4ee5f0a87f3e50945b053d49e8b8dc82f6a340.jpg', 'checksum': 'b607cd1b55e833d925bc5365a1283bf6'}]"
Crossroads of Twilight,COT,11,Chapter 15: Gathering Darkness,5,488,https://library.tarvalon.net/images/thumb/3/3c/Dragon%27s_Fang_Chapter_Icon.png/150px-Dragon%27s_Fang_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/3/3c/Dragon%27s_Fang_Chapter_Icon.png/150px-Dragon%27s_Fang_Chapter_Icon.png', 'path': 'full/e0499e6fb77d41e53a75bac8662ee87bb017e51c.jpg', 'checksum': '45b6872cbc561616e4e0f6543a4544ba'}]"
Crossroads of Twilight,COT,11,Chapter 14: What Wise Ones Know,4,487,https://library.tarvalon.net/images/thumb/f/f8/Flame_of_Tar_Valon_Chapter_Icon.png/150px-Flame_of_Tar_Valon_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/f/f8/Flame_of_Tar_Valon_Chapter_Icon.png/150px-Flame_of_Tar_Valon_Chapter_Icon.png', 'path': 'full/c8b3986cd2adc5925fa128283a140921d2dd1a63.jpg', 'checksum': 'b5ba643bdd95c00cb03e105ff5d758af'}]"
Crossroads of Twilight,COT,11,Chapter 13: High Seats,3,486,https://library.tarvalon.net/images/thumb/7/76/Lion_Chapter_Icon.png/150px-Lion_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/7/76/Lion_Chapter_Icon.png/150px-Lion_Chapter_Icon.png', 'path': 'full/808bf5d12d03d3f70f526c171e2d11d6e60da030.jpg', 'checksum': '5e946bb89b5bcfa03bfc1c52016de9a6'}]"
Crossroads of Twilight,COT,11,Chapter 12: A Bargain,2,485,https://library.tarvalon.net/images/thumb/d/d9/Two_Gulls_Chapter_Icon.png/150px-Two_Gulls_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/d/d9/Two_Gulls_Chapter_Icon.png/150px-Two_Gulls_Chapter_Icon.png', 'path': 'full/f8d7a91989e876bdad404a8f4c92bee9077ec2b5.jpg', 'checksum': '93719846002ae79665778f67ba956b9d'}]"
Crossroads of Twilight,COT,11,Chapter 11: Talk of Debts,1,484,https://library.tarvalon.net/images/thumb/7/76/Lion_Chapter_Icon.png/150px-Lion_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/7/76/Lion_Chapter_Icon.png/150px-Lion_Chapter_Icon.png', 'path': 'full/808bf5d12d03d3f70f526c171e2d11d6e60da030.jpg', 'checksum': '5e946bb89b5bcfa03bfc1c52016de9a6'}]"
Crossroads of Twilight,COT,11,Chapter 10: A Blazing Beacon,0,483,https://library.tarvalon.net/images/thumb/8/86/Aes_Sedai_Symbol_Chapter_Icon.png/150px-Aes_Sedai_Symbol_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/8/86/Aes_Sedai_Symbol_Chapter_Icon.png/150px-Aes_Sedai_Symbol_Chapter_Icon.png', 'path': 'full/6d5ec470e68c0e338607ae5dc2220ac358de7543.jpg', 'checksum': 'aeb9d9459372a3533f49db497382c687'}]"
Crossroads of Twilight,COT,11,Chapter 9: Traps,,482,https://library.tarvalon.net/images/thumb/8/8a/Falcon_Chapter_Icon.png/150px-Falcon_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/8/8a/Falcon_Chapter_Icon.png/150px-Falcon_Chapter_Icon.png', 'path': 'full/c73afc186fbae97b990072b8d0a546cbd5168c6c.jpg', 'checksum': '74775eb0e6a2d5950818c2e451bc38b4'}]"
Crossroads of Twilight,COT,11,Chapter 8: Whirlpools of Color,,481,https://library.tarvalon.net/images/thumb/8/86/Aes_Sedai_Symbol_Chapter_Icon.png/150px-Aes_Sedai_Symbol_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/8/86/Aes_Sedai_Symbol_Chapter_Icon.png/150px-Aes_Sedai_Symbol_Chapter_Icon.png', 'path': 'full/6d5ec470e68c0e338607ae5dc2220ac358de7543.jpg', 'checksum': 'aeb9d9459372a3533f49db497382c687'}]"
Crossroads of Twilight,COT,11,Chapter 7: Blacksmith's Puzzle,,480,https://library.tarvalon.net/images/thumb/2/22/Two_Ravens_Chapter_Icon.png/360px-Two_Ravens_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/2/22/Two_Ravens_Chapter_Icon.png/360px-Two_Ravens_Chapter_Icon.png', 'path': 'full/64948d1f0bd23efcc568cb556226538b7ca27931.jpg', 'checksum': '096d664239cdd8d581f994fd53295e6f'}]"
Crossroads of Twilight,COT,11,Chapter 6: The Scent of a Dream,,479,https://library.tarvalon.net/images/thumb/3/3e/Wheel_and_Serpent_Chapter_Icon.png/150px-Wheel_and_Serpent_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/3/3e/Wheel_and_Serpent_Chapter_Icon.png/150px-Wheel_and_Serpent_Chapter_Icon.png', 'path': 'full/264340201cf4b0e32abe565233b52a6c6ff75150.jpg', 'checksum': '9d000d351e3a21d1e2e2771cc93a1d70'}]"
Crossroads of Twilight,COT,11,Chapter 5: The Forging of a Hammer,,478,https://library.tarvalon.net/images/thumb/4/40/Wolf_Chapter_Icon.png/180px-Wolf_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/4/40/Wolf_Chapter_Icon.png/180px-Wolf_Chapter_Icon.png', 'path': 'full/01e1d31af6682f01e416b6eaf6863ba3535abb17.jpg', 'checksum': '74de655bbf687710113ffb076f121468'}]"
Crossroads of Twilight,COT,11,Chapter 4: The Tale of a Doll,,477,https://library.tarvalon.net/images/thumb/2/26/Seanchan_Helmet_Chapter_Icon.png/150px-Seanchan_Helmet_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/2/26/Seanchan_Helmet_Chapter_Icon.png/150px-Seanchan_Helmet_Chapter_Icon.png', 'path': 'full/e33d57eb71d2e785671a7a343ce0cb98edebb8d9.jpg', 'checksum': 'c9ed30635fdcd98b6e86a0750c7289a2'}]"
Crossroads of Twilight,COT,11,Chapter 3: A Fan of Colors,,476,https://library.tarvalon.net/images/thumb/b/ba/A%27dam_Chapter_Icon.png/150px-A%27dam_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/b/ba/A%27dam_Chapter_Icon.png/150px-A%27dam_Chapter_Icon.png', 'path': 'full/461ce97361b93fcfc62d9c9564a35727be8e80e4.jpg', 'checksum': '0cdf79cdf1d15eeb6441ec9dac8ce797'}]"
Crossroads of Twilight,COT,11,Chapter 2: Two Captains,,475,https://library.tarvalon.net/images/thumb/d/de/S%27redit_Chapter_Icon.png/150px-S%27redit_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/d/de/S%27redit_Chapter_Icon.png/150px-S%27redit_Chapter_Icon.png', 'path': 'full/7d2e1c4a94c82f037b1976752dc836ce4f105892.jpg', 'checksum': 'a6c081f5808ea6c802b82212077f357b'}]"
Crossroads of Twilight,COT,11,Chapter 1: Time to be Gone,,474,https://library.tarvalon.net/images/thumb/2/2b/Dice_Chapter_Icon.png/150px-Dice_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/2/2b/Dice_Chapter_Icon.png/150px-Dice_Chapter_Icon.png', 'path': 'full/b0961f91832bbbd699eb721a0db2bfd90ea42502.jpg', 'checksum': '0bae35c5536187585aa5694f44a0baed'}]"
Crossroads of Twilight,COT,11,Prologue: Glimmers of the Pattern,Prologue,473,https://library.tarvalon.net/images/thumb/3/3e/Wheel_and_Serpent_Chapter_Icon.png/150px-Wheel_and_Serpent_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/3/3e/Wheel_and_Serpent_Chapter_Icon.png/150px-Wheel_and_Serpent_Chapter_Icon.png', 'path': 'full/264340201cf4b0e32abe565233b52a6c6ff75150.jpg', 'checksum': '9d000d351e3a21d1e2e2771cc93a1d70'}]"
Winter's Heart,WH,10,Chapter 35: With the Choedan Kal,5,472,https://library.tarvalon.net/images/thumb/8/86/Aes_Sedai_Symbol_Chapter_Icon.png/150px-Aes_Sedai_Symbol_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/8/86/Aes_Sedai_Symbol_Chapter_Icon.png/150px-Aes_Sedai_Symbol_Chapter_Icon.png', 'path': 'full/6d5ec470e68c0e338607ae5dc2220ac358de7543.jpg', 'checksum': 'aeb9d9459372a3533f49db497382c687'}]"
Winter's Heart,WH,10,Chapter 34: The Hummingbird's Secret,4,471,https://library.tarvalon.net/images/thumb/f/f8/Flame_of_Tar_Valon_Chapter_Icon.png/150px-Flame_of_Tar_Valon_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/f/f8/Flame_of_Tar_Valon_Chapter_Icon.png/150px-Flame_of_Tar_Valon_Chapter_Icon.png', 'path': 'full/c8b3986cd2adc5925fa128283a140921d2dd1a63.jpg', 'checksum': 'b5ba643bdd95c00cb03e105ff5d758af'}]"
Winter's Heart,WH,10,Chapter 33: Blue Carp Street,3,470,https://library.tarvalon.net/images/thumb/1/17/Ruby_Dagger_Chapter_Icon.png/300px-Ruby_Dagger_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/1/17/Ruby_Dagger_Chapter_Icon.png/300px-Ruby_Dagger_Chapter_Icon.png', 'path': 'full/8a0c13e2da73fb8318c9bc4fab323d91ec21c5f4.jpg', 'checksum': 'b208267eb334a7da68a85d323a868b83'}]"
Winter's Heart,WH,10,Chapter 32: A Portion of Wisdom,2,469,https://library.tarvalon.net/images/thumb/b/b1/Far_Madding_Chapter_Icon.png/150px-Far_Madding_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/b/b1/Far_Madding_Chapter_Icon.png/150px-Far_Madding_Chapter_Icon.png', 'path': 'full/84b1c49a0874db2b455a1c5be9e0f8b81ce2c09d.jpg', 'checksum': '8e2f9d4b737043489e23c4ef2a76dc36'}]"
Winter's Heart,WH,10,Chapter 31: What the Aelfinn Said,1,468,https://library.tarvalon.net/images/thumb/3/3e/Wheel_and_Serpent_Chapter_Icon.png/150px-Wheel_and_Serpent_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/3/3e/Wheel_and_Serpent_Chapter_Icon.png/150px-Wheel_and_Serpent_Chapter_Icon.png', 'path': 'full/264340201cf4b0e32abe565233b52a6c6ff75150.jpg', 'checksum': '9d000d351e3a21d1e2e2771cc93a1d70'}]"
Winter's Heart,WH,10,Chapter 29: Another Plan,9,466,https://library.tarvalon.net/images/thumb/2/2b/Dice_Chapter_Icon.png/150px-Dice_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/2/2b/Dice_Chapter_Icon.png/150px-Dice_Chapter_Icon.png', 'path': 'full/b0961f91832bbbd699eb721a0db2bfd90ea42502.jpg', 'checksum': '0bae35c5536187585aa5694f44a0baed'}]"
Winter's Heart,WH,10,"Chapter 30: Cold, Fat Raindrops",0,467,https://library.tarvalon.net/images/thumb/2/2b/Dice_Chapter_Icon.png/150px-Dice_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/2/2b/Dice_Chapter_Icon.png/150px-Dice_Chapter_Icon.png', 'path': 'full/b0961f91832bbbd699eb721a0db2bfd90ea42502.jpg', 'checksum': '0bae35c5536187585aa5694f44a0baed'}]"
Winter's Heart,WH,10,Chapter 28: News in a Cloth Sack,8,465,https://library.tarvalon.net/images/thumb/3/30/Harp_Chapter_Icon.png/150px-Harp_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/3/30/Harp_Chapter_Icon.png/150px-Harp_Chapter_Icon.png', 'path': 'full/9aa3730570006a87eb9b778031af0138ce3c639f.jpg', 'checksum': '3380c30014d092ddb10447be11385470'}]"
Winter's Heart,WH,10,Chapter 27: To Surprise Queens and Kings,7,464,https://library.tarvalon.net/images/thumb/7/76/Lion_Chapter_Icon.png/150px-Lion_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/7/76/Lion_Chapter_Icon.png/150px-Lion_Chapter_Icon.png', 'path': 'full/808bf5d12d03d3f70f526c171e2d11d6e60da030.jpg', 'checksum': '5e946bb89b5bcfa03bfc1c52016de9a6'}]"
Winter's Heart,WH,10,Chapter 26: Expectation,6,463,https://library.tarvalon.net/images/thumb/3/3e/Wheel_and_Serpent_Chapter_Icon.png/150px-Wheel_and_Serpent_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/3/3e/Wheel_and_Serpent_Chapter_Icon.png/150px-Wheel_and_Serpent_Chapter_Icon.png', 'path': 'full/264340201cf4b0e32abe565233b52a6c6ff75150.jpg', 'checksum': '9d000d351e3a21d1e2e2771cc93a1d70'}]"
Winter's Heart,WH,10,Chapter 25: Bonds,5,462,https://library.tarvalon.net/images/thumb/5/58/Dragon_Chapter_Icon.png/300px-Dragon_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/5/58/Dragon_Chapter_Icon.png/300px-Dragon_Chapter_Icon.png', 'path': 'full/ed0773bbe7571d3225d5936ad6e2e335beb2205c.jpg', 'checksum': '5d577e48a84d99340ee361c8057794e1'}]"
Winter's Heart,WH,10,Chapter 24: Among the Counsels,4,461,https://library.tarvalon.net/images/thumb/f/f8/Flame_of_Tar_Valon_Chapter_Icon.png/150px-Flame_of_Tar_Valon_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/f/f8/Flame_of_Tar_Valon_Chapter_Icon.png/150px-Flame_of_Tar_Valon_Chapter_Icon.png', 'path': 'full/c8b3986cd2adc5925fa128283a140921d2dd1a63.jpg', 'checksum': 'b5ba643bdd95c00cb03e105ff5d758af'}]"
Winter's Heart,WH,10,Chapter 23: To Loose the Sun,3,460,https://library.tarvalon.net/images/thumb/b/b1/Far_Madding_Chapter_Icon.png/150px-Far_Madding_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/b/b1/Far_Madding_Chapter_Icon.png/150px-Far_Madding_Chapter_Icon.png', 'path': 'full/84b1c49a0874db2b455a1c5be9e0f8b81ce2c09d.jpg', 'checksum': '8e2f9d4b737043489e23c4ef2a76dc36'}]"
Winter's Heart,WH,10,Chapter 22: Out of Thin Air,2,459,https://library.tarvalon.net/images/thumb/d/df/Serpent_Chapter_Icon.png/150px-Serpent_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/d/df/Serpent_Chapter_Icon.png/150px-Serpent_Chapter_Icon.png', 'path': 'full/f18fe973d880a534a1fa2fb31659f83bd21e9b90.jpg', 'checksum': 'c7e4109a246a86ef67ecd5cd4ac1bce3'}]"
Winter's Heart,WH,10,Chapter 21: A Matter of Property,1,458,https://library.tarvalon.net/images/thumb/0/0d/Sword_and_Anchor_Chapter_Icon.png/150px-Sword_and_Anchor_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/0/0d/Sword_and_Anchor_Chapter_Icon.png/150px-Sword_and_Anchor_Chapter_Icon.png', 'path': 'full/1f86f56722b40b094a8700bb3950a0d3dc910266.jpg', 'checksum': 'b10cc0e1ca85328c9dcad6f34a26eb5d'}]"
Winter's Heart,WH,10,Chapter 20: Questions of Treason,0,457,https://library.tarvalon.net/images/thumb/b/ba/A%27dam_Chapter_Icon.png/150px-A%27dam_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/b/ba/A%27dam_Chapter_Icon.png/150px-A%27dam_Chapter_Icon.png', 'path': 'full/461ce97361b93fcfc62d9c9564a35727be8e80e4.jpg', 'checksum': '0cdf79cdf1d15eeb6441ec9dac8ce797'}]"
Winter's Heart,WH,10,Chapter 19: Three Women,9,456,https://library.tarvalon.net/images/thumb/f/f8/Flame_of_Tar_Valon_Chapter_Icon.png/150px-Flame_of_Tar_Valon_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/f/f8/Flame_of_Tar_Valon_Chapter_Icon.png/150px-Flame_of_Tar_Valon_Chapter_Icon.png', 'path': 'full/c8b3986cd2adc5925fa128283a140921d2dd1a63.jpg', 'checksum': 'b5ba643bdd95c00cb03e105ff5d758af'}]"
Winter's Heart,WH,10,Chapter 18|Chapter 18: An Offer,8|Chapter 18,455,https://library.tarvalon.net/images/thumb/2/26/Seanchan_Helmet_Chapter_Icon.png/150px-Seanchan_Helmet_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/2/26/Seanchan_Helmet_Chapter_Icon.png/150px-Seanchan_Helmet_Chapter_Icon.png', 'path': 'full/e33d57eb71d2e785671a7a343ce0cb98edebb8d9.jpg', 'checksum': 'c9ed30635fdcd98b6e86a0750c7289a2'}]"
Winter's Heart,WH,10,Chapter 17: Pink Ribbons,7,454,https://library.tarvalon.net/images/thumb/2/2b/Dice_Chapter_Icon.png/150px-Dice_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/2/2b/Dice_Chapter_Icon.png/150px-Dice_Chapter_Icon.png', 'path': 'full/b0961f91832bbbd699eb721a0db2bfd90ea42502.jpg', 'checksum': '0bae35c5536187585aa5694f44a0baed'}]"
Winter's Heart,WH,10,Chapter 16: An Unexpected Encounter,6,453,https://library.tarvalon.net/images/thumb/3/3e/Wheel_and_Serpent_Chapter_Icon.png/150px-Wheel_and_Serpent_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/3/3e/Wheel_and_Serpent_Chapter_Icon.png/150px-Wheel_and_Serpent_Chapter_Icon.png', 'path': 'full/264340201cf4b0e32abe565233b52a6c6ff75150.jpg', 'checksum': '9d000d351e3a21d1e2e2771cc93a1d70'}]"
Winter's Heart,WH,10,Chapter 15: In Need of a Bellfounder,5,452,https://library.tarvalon.net/images/thumb/2/2b/Dice_Chapter_Icon.png/150px-Dice_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/2/2b/Dice_Chapter_Icon.png/150px-Dice_Chapter_Icon.png', 'path': 'full/b0961f91832bbbd699eb721a0db2bfd90ea42502.jpg', 'checksum': '0bae35c5536187585aa5694f44a0baed'}]"
Winter's Heart,WH,10,Chapter 14: What the Veil Hides,4,451,https://library.tarvalon.net/images/thumb/2/26/Seanchan_Helmet_Chapter_Icon.png/150px-Seanchan_Helmet_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/2/26/Seanchan_Helmet_Chapter_Icon.png/150px-Seanchan_Helmet_Chapter_Icon.png', 'path': 'full/e33d57eb71d2e785671a7a343ce0cb98edebb8d9.jpg', 'checksum': 'c9ed30635fdcd98b6e86a0750c7289a2'}]"
Winter's Heart,WH,10,Chapter 13: Wonderful News,3,450,https://library.tarvalon.net/images/thumb/c/ce/Rising_Sun_Chapter_Icon.png/210px-Rising_Sun_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/c/ce/Rising_Sun_Chapter_Icon.png/210px-Rising_Sun_Chapter_Icon.png', 'path': 'full/58d82a3841c18e6c738fedb760ed23f91a88702b.jpg', 'checksum': '6417c8b13ba9d3b9f42d9f560522fd4b'}]"
Winter's Heart,WH,10,Chapter 12: A Lily in Winter,2,449,https://library.tarvalon.net/images/thumb/5/58/Dragon_Chapter_Icon.png/300px-Dragon_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/5/58/Dragon_Chapter_Icon.png/300px-Dragon_Chapter_Icon.png', 'path': 'full/ed0773bbe7571d3225d5936ad6e2e335beb2205c.jpg', 'checksum': '5d577e48a84d99340ee361c8057794e1'}]"
Winter's Heart,WH,10,Chapter 11: Ideas of Importance,1,448,https://library.tarvalon.net/images/thumb/d/d9/Two_Gulls_Chapter_Icon.png/150px-Two_Gulls_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/d/d9/Two_Gulls_Chapter_Icon.png/150px-Two_Gulls_Chapter_Icon.png', 'path': 'full/f8d7a91989e876bdad404a8f4c92bee9077ec2b5.jpg', 'checksum': '93719846002ae79665778f67ba956b9d'}]"
Winter's Heart,WH,10,Chapter 10: A Plan Succeeds,0,447,https://library.tarvalon.net/images/thumb/2/23/Dream_Ter%27angreal_Chapter_Icon.png/150px-Dream_Ter%27angreal_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/2/23/Dream_Ter%27angreal_Chapter_Icon.png/150px-Dream_Ter%27angreal_Chapter_Icon.png', 'path': 'full/7ffad5ad5de25de0bb841f17cb40321d158cbff7.jpg', 'checksum': '56cc654336727caa44e31c7fd71ed9a0'}]"
